Id,SalePrice
1682,312300.12852715125
1683,178405.27670321884
1684,164952.55790750147
1685,173608.0096949064
1686,167268.04073849824
1687,170063.12682450667
1688,196144.60548238017
1689,196058.20000706657
1690,194277.47614344
1691,183014.72449137573
1692,268417.2102134128
1693,171574.3318750205
1694,184653.50552129163
1695,166034.64804802937
1696,290685.12537792575
1697,161360.65802783362
1698,373505.29288967355
1699,351622.5344183857
1700,266501.03596158593
1701,282318.8934571175
1702,246271.94434243382
1703,251774.53019842014
1704,273686.10965590435
1705,229163.26277286402
1706,476696.14178238064
1707,221570.04238448804
1708,223396.69841089673
1709,257925.04673452466
1710,222909.22391027756
1711,272204.7483773786
1712,262608.1720009476
1713,282550.81495712674
1714,227629.36906682805
1715,209083.18927001202
1716,175628.33907477366
1717,167550.31187909862
1718,135032.46712086152
1719,203617.52492155574
1720,244535.7908594494
1721,162364.6793164143
1722,136758.54787206018
1723,159485.34602472698
1724,211499.76175617395
1725,247715.8242096513
1726,186372.24090751953
1727,166442.866973232
1728,187658.95588960615
1729,166956.13418243785
1730,139690.09059346412
1731,122458.3971914869
1732,132451.4378865794
1733,123040.68278023413
1734,126738.33030373798
1735,143709.6885020016
1736,118566.46910581281
1737,285432.2498400379
1738,225023.97226497688
1739,254224.78697532066
1740,232486.54872170507
1741,205058.7047004403
1742,178843.1058319989
1743,176891.22849664692
1744,322663.9777303473
1745,227808.02648998325
1746,175105.83612037328
1747,230732.29125140602
1748,206061.85457024825
1749,160046.45902464518
1750,131969.63345919544
1751,242021.64228708626
1752,123417.77318269052
1753,153553.2573161932
1754,183634.40440774694
1755,170493.18155239974
1756,127692.74852965442
1757,121222.8923873355
1758,145330.83512896582
1759,159301.39713379572
1760,169963.39035752902
1761,138327.19924631983
1762,176738.71785747766
1763,173762.5309387312
1764,127370.83402426631
1765,167950.8222894314
1766,169375.2162411006
1767,213613.40327594816
1768,148262.0294207892
1769,167677.27263026734
1770,152978.767783543
1771,127048.01461613318
1772,141377.2530809217
1773,136956.64223917216
1774,155885.40722015614
1775,137875.27636677082
1776,136542.830907442
1777,116781.63959410218
1778,138680.31746073414
1779,122675.57945187548
1780,171804.24275108558
1781,129670.33692816482
1782,87087.66694183162
1783,140761.43171125915
1784,104085.70421209904
1785,118905.6850168063
1786,137229.54526064772
1787,158692.8083572804
1788,69741.54444077451
1789,84085.51069567955
1790,75713.2031437315
1791,175805.36521108408
1792,152095.2533530589
1793,132517.8456361161
1794,145694.3226682557
1795,129153.7331643548
1796,121262.03240447505
1797,121652.57789586287
1798,126717.4400436779
1799,110724.65903199342
1800,147631.83529091167
1801,129754.76243261977
1802,124035.5661196773
1803,154700.19879924264
1804,151171.4245728063
1805,133225.00039958747
1806,110315.90362112416
1807,119642.95429693314
1808,112706.07821488728
1809,126311.32247662301
1810,154517.53908374376
1811,102437.46440091
1812,104129.9837121177
1813,122630.67543430955
1814,96732.36756420658
1815,57956.64875260717
1816,107495.92257247378
1817,130529.75549427283
1818,160347.34457709693
1819,126391.55463882936
1820,77356.96516377383
1821,106749.81226106532
1822,151599.91856951406
1823,58101.84769359864
1824,132406.34880126905
1825,135453.45628843622
1826,123463.01492633861
1827,105059.91390756148
1828,129549.74721368961
1829,101053.00345908174
1830,142636.82339598422
1831,129011.9619811124
1832,88819.46690311174
1833,151985.436853727
1834,120736.44089908243
1835,113886.42769318628
1836,112145.56258401382
1837,79545.69794688206
1838,121910.44307791484
1839,95480.39604588524
1840,164389.24704949715
1841,140061.17502656922
1842,96678.8926661664
1843,133380.01158653107
1844,135126.67966045978
1845,155828.58522216178
1846,154246.30662715153
1847,180054.26719142578
1848,56248.3554559638
1849,106887.19708556317
1850,121800.10264372818
1851,154239.3440172252
1852,114275.50400016186
1853,143711.08293934222
1854,163321.3493315656
1855,161246.95023449225
1856,220175.19586141687
1857,134231.22042202117
1858,141674.9848964734
1859,121468.37559044658
1860,159463.13970157356
1861,121302.83647502284
1862,326556.11566391215
1863,297664.4894323042
1864,297664.4894323042
1865,331043.17645561794
1866,336318.254032934
1867,238642.75135141786
1868,285077.5205280559
1869,202146.1058971736
1870,241686.41580490174
1871,259635.55908343382
1872,170604.32844362114
1873,237818.95721675473
1874,141208.1218131907
1875,193432.8283486532
1876,204134.4155501548
1877,209238.7430093164
1878,217689.90112852195
1879,135692.11206404667
1880,135274.77769979846
1881,255048.1559211429
1882,249232.93561362583
1883,188872.64362483064
1884,214396.79496225924
1885,235007.7212133918
1886,292263.7291223045
1887,200012.5493749109
1888,257716.5920742701
1889,167671.7622000774
1890,123719.75348821816
1891,139955.74056466136
1892,100396.87094001853
1893,138474.9700877346
1894,125612.30721740505
1895,144088.8084847586
1896,123610.8113217428
1897,118016.52476420849
1898,115702.47779811245
1899,158211.3644535839
1900,140564.43206360718
1901,179277.902841379
1902,163023.44226118104
1903,205000.5474287851
1904,141645.39171842026
1905,188900.58757975197
1906,160669.19235747593
1907,188191.78981578213
1908,110099.3682865936
1909,137019.0770061345
1910,122902.9230433363
1911,236466.64899953376
1912,323999.9051930913
1913,143164.85171766006
1914,66349.13114460754
1915,332922.6563124011
1916,57329.8141966801
1917,249689.21226098845
1918,139872.02747190953
1919,165970.04588646555
1920,149392.49871972378
1921,426704.4507172041
1922,345531.5425847981
1923,228691.8793460248
1924,250812.20196459367
1925,194393.5320427744
1926,408812.06498222874
1927,133336.05986225823
1928,160464.90184677579
1929,119334.13356466545
1930,146027.46798046248
1931,137713.35938287614
1932,148041.52167356276
1933,186633.48044837604
1934,184107.3130513809
1935,181271.13447578714
1936,192053.0733460121
1937,187251.930963788
1938,185124.77137068144
1939,234011.56709057488
1940,188827.83844326268
1941,175667.82959711744
1942,194613.81253185828
1943,220333.8885220999
1944,404896.3558725619
1945,439914.4537606807
1946,160409.31812823116
1947,326620.63503014355
1948,194077.47613701544
1949,250768.33426965715
1950,185679.27736259188
1951,264421.5989893861
1952,207409.33159977823
1953,181558.30487734912
1954,171021.77303616758
1955,130832.63169795882
1956,258720.96949498824
1957,160462.52013077054
1958,326898.74391495774
1959,139250.83633003928
1960,113500.26573033664
1961,134592.4695981601
1962,98032.12273431562
1963,102936.78934281283
1964,116939.84515255867
1965,144572.45621445467
1966,131308.742958826
1967,300992.46176352
1968,453048.2292761427
1969,400337.24826922454
1970,451338.0102170756
1971,449164.39942792704
1972,394750.06753650715
1973,238147.6280734016
1974,342343.1655654693
1975,489510.1263630151
1976,265966.96555610636
1977,352536.94343091553
1978,370204.6256691898
1979,344973.4170990234
1980,200534.67499902326
1981,325097.7753388079
1982,232886.60391080668
1983,218334.31382125148
1984,165040.9250149542
1985,220314.15175755587
1986,214182.44859397828
1987,177947.72712340901
1988,180166.48597268085
1989,187278.1594739232
1990,213431.3638922671
1991,230337.18787957585
1992,206863.13632302702
1993,164991.73782900578
1994,229682.83731463223
1995,180138.86540493384
1996,248185.62672547734
1997,317775.48963571916
1998,339415.9758730552
1999,275870.86772926286
2000,317373.41509391397
2001,283094.8285425647
2002,231859.76154565875
2003,255579.19723909275
2004,290883.029663208
2005,197127.17309342732
2006,229588.86069353492
2007,242563.51992069662
2008,231736.9259507614
2009,208401.89717576833
2010,184601.564936757
2011,154410.8393813042
2012,172744.47721175567
2013,187927.92521250312
2014,190816.92796588552
2015,210304.0112452059
2016,204179.83317277586
2017,189334.00210575407
2018,131126.6977308151
2019,129207.10915493744
2020,110896.23071754517
2021,115905.57426280977
2022,172665.6164948225
2023,153126.52476130074
2024,279435.56563212135
2025,369548.39536313986
2026,177995.1617055682
2027,170551.2044396305
2028,151164.18496377606
2029,179086.68148405798
2030,266272.37072725134
2031,228345.42996667253
2032,252330.46502776584
2033,244254.06594095496
2034,175163.19508189437
2035,215314.96549159818
2036,189670.74638133045
2037,189486.31341899757
2038,312225.4403565866
2039,228063.08150020792
2040,312446.12074744905
2041,282174.9543403722
2042,200771.57050682683
2043,174746.45086774792
2044,166302.12528164254
2045,204056.837926385
2046,142383.5878650771
2047,147343.8528464896
2048,137918.9088018731
2049,139110.32473232175
2050,182518.78401418356
2051,111687.88253880275
2052,133346.67484021862
2053,147405.99933290537
2054,92038.43249876879
2055,147928.41890755945
2056,148410.94895622673
2057,119332.89389084118
2058,218590.3425625216
2059,139627.24866474664
2060,166379.63119689215
2061,165237.63434814365
2062,133681.97526769646
2063,118279.55987128729
2064,140324.48642514282
2065,120225.84366012886
2066,167200.49235402036
2067,123506.00382083033
2068,132654.9036525735
2069,73348.35144105487
2070,104460.31627212676
2071,95629.245288878
2072,129545.83672067142
2073,137600.62994857723
2074,176440.1839121916
2075,150385.04151086672
2076,120176.83909108139
2077,156675.84137531626
2078,134771.0110325369
2079,138653.01956697897
2080,114733.0826179134
2081,129132.60954754338
2082,129057.57623951096
2083,148433.51528985423
2084,110384.35416682782
2085,124878.27890215583
2086,130352.99685910695
2087,118420.36975715728
2088,93293.3704038838
2089,89103.28793032569
2090,117933.47062815043
2091,117135.57401828123
2092,124734.80316549633
2093,104958.12179911308
2094,111324.53637975869
2095,147803.30420684034
2096,71489.07507739525
2097,95720.98027957827
2098,146926.53030500773
2099,60761.71906805531
2100,95000.99988204487
2101,115867.04499276383
2102,121315.01984080226
2103,101530.47783627699
2104,140044.21595594892
2105,143878.480715664
2106,65509.210280509134
2107,217549.1946701563
2108,112313.63872610139
2109,112805.03840153816
2110,129153.82150618451
2111,131329.38536780173
2112,145976.41588264605
2113,122101.17863413224
2114,114753.57955395205
2115,166142.46432071275
2116,108027.46078428921
2117,159654.77545860887
2118,132438.19957911916
2119,104760.63819130957
2120,112963.15297652529
2121,100669.00121162206
2122,122398.01069039838
2123,90203.43165655593
2124,161613.523019754
2125,127003.51911972795
2126,183387.4223335204
2127,152999.80587714099
2128,118459.35135752706
2129,101501.8520987934
2130,134608.9564787268
2131,132478.93715075863
2132,104520.06216042287
2133,120016.01119472417
2134,126839.66329447555
2135,86880.66703578043
2136,82403.95384888767
2137,117297.79355682927
2138,131224.93085703743
2139,157093.91027606264
2140,136697.21635054555
2141,141324.43342476728
2142,140150.04003740806
2143,159870.37958201033
2144,131631.71830613958
2145,141952.03641418985
2146,155487.58198580125
2147,156664.7997290248
2148,128349.61885218088
2149,146719.79034100176
2150,230694.5624146971
2151,122006.9640706338
2152,180362.4424941362
2153,155475.87857886642
2154,109390.00764630675
2155,148225.2864991298
2156,278513.3066354208
2157,225859.3462903537
2158,254446.22948546355
2159,206330.81995545572
2160,170221.51243994778
2161,235683.0322286636
2162,351730.8997062617
2163,351427.78608703724
2164,248625.9399042793
2165,217924.79213911068
2166,145730.92045398365
2167,207026.79817147134
2168,200405.5190965256
2169,200771.39596848353
2170,234796.4027371113
2171,161025.64270531008
2172,126073.50781600976
2173,176113.8781763135
2174,228989.4323957702
2175,292365.8474962561
2176,329211.6889198039
2177,241140.4782923663
2178,206852.6225748483
2179,146414.6094762213
2180,236082.43532902564
2181,189840.65037480512
2182,215283.29570419303
2183,197032.248595882
2184,121316.0823587805
2185,130579.18540717917
2186,138681.10721970876
2187,155937.11157508465
2188,152530.25837530545
2189,277545.36844487063
2190,77260.51068737703
2191,81113.83120601968
2192,90696.45176105235
2193,104022.65272020773
2194,101622.6481575724
2195,112281.40161667587
2196,101051.55137133884
2197,111648.69949099363
2198,145269.60417188713
2199,175506.66879658625
2200,149600.7937655274
2201,141647.722550541
2202,215181.87400886536
2203,165157.8271255838
2204,200503.55916075752
2205,128953.1026999578
2206,130927.35868181744
2207,209729.0235831946
2208,248721.13433416391
2209,244844.88321820684
2210,116532.22139009241
2211,107427.84383595403
2212,115587.470310519
2213,106118.27595910011
2214,144479.5285180202
2215,102219.93257087666
2216,147425.47119709713
2217,67804.66864462398
2218,76331.72310129924
2219,73755.84439149189
2220,81935.30016810312
2221,329327.85681293363
2222,289697.95773735014
2223,320745.648767402
2224,212683.87997974863
2225,122401.28478594526
2226,187352.89020062538
2227,191553.5897463032
2228,264727.2950289787
2229,239807.47675901526
2230,167226.43203140076
2231,208022.75112806843
2232,197933.18836574547
2233,197289.30713541407
2234,234352.99402999936
2235,233659.18904061045
2236,249911.03720196857
2237,321405.220699059
2238,198979.6229416741
2239,121630.163334538
2240,165743.929771855
2241,160598.68706876095
2242,121626.082098423
2243,126255.13923772279
2244,100988.11092431015
2245,93464.19455760764
2246,148125.30762564615
2247,103040.19908765925
2248,128686.945316606
2249,124528.02511731828
2250,131158.83853973175
2251,139012.39545437257
2252,165645.77215661516
2253,156795.90268511017
2254,190946.12949845698
2255,188882.49079326435
2256,178512.37934318164
2257,208139.69644720235
2258,161539.21790340162
2259,179291.82049220774
2260,141918.53022018546
2261,185389.56496244302
2262,213287.33585090848
2263,426035.01291739836
2264,491618.3135241192
2265,184978.6489936686
2266,309739.17578860186
2267,365024.57972515945
2268,444963.66236058425
2269,146564.71201747272
2270,181048.18335326348
2271,210589.08295602843
2272,221272.54138098325
2273,165165.03282203054
2274,186842.1043732908
2275,166730.27056911364
2276,195479.70953573522
2277,174525.2371032939
2278,149596.53299567275
2279,139987.08302963412
2280,106700.44227309484
2281,179662.6219574881
2282,197506.60294738144
2283,102247.06523565034
2284,116285.7972311596
2285,130141.68863637127
2286,123968.15169322421
2287,363041.57484378153
2288,266318.7504305908
2289,360776.8382770438
2290,430156.16250229056
2291,315026.33518737357
2292,430687.1880749855
2293,431989.86730449647
2294,439477.411949967
2295,418706.4635787006
2296,288320.82021143165
2297,343666.6090845911
2298,341420.15975843935
2299,339698.87636449165
2300,341820.6378283345
2301,321250.02832754666
2302,248084.80548394565
2303,249694.61371417294
2304,239742.36005690115
2305,190298.89513733808
2306,191491.79400477218
2307,202601.38062806637
2308,219366.90552287942
2309,273515.4314447305
2310,224649.12965871155
2311,192884.94287704505
2312,173422.6351817865
2313,173473.3285408348
2314,168221.47220090983
2315,178097.08601495618
2316,190407.89387900254
2317,186682.61138771116
2318,183995.4253294049
2319,174259.72780913312
2320,176876.66220130067
2321,239607.43372947976
2322,168529.44097015334
2323,197991.12656796127
2324,177772.09510423025
2325,207152.81332077758
2326,172206.65085421738
2327,207077.267803206
2328,234785.33814199056
2329,188015.88486180286
2330,179678.4036290336
2331,347601.7068454042
2332,386939.34718994057
2333,324574.33014481707
2334,254477.45963841194
2335,266566.6550947769
2336,322600.3654005502
2337,191108.10485555022
2338,258995.96184940205
2339,232417.8778785367
2340,387680.6593984063
2341,215399.13030835995
2342,220652.7301146322
2343,217514.36911578864
2344,220320.93748533702
2345,232822.38227662063
2346,213278.61821038925
2347,203645.1803279014
2348,232585.58734701973
2349,184687.29759590316
2350,331264.3983996936
2351,269846.85264980566
2352,251652.45080544162
2353,251855.45363168244
2354,142265.07151219947
2355,146898.67768981564
2356,163393.47470119654
2357,190510.7385018202
2358,198216.28843491926
2359,133590.73670344855
2360,122809.92670959368
2361,138740.17350479844
2362,266348.12451816077
2363,159059.89283391417
2364,160850.99297611037
2365,218070.29616441188
2366,190548.35973141718
2367,221050.9338972654
2368,216203.62580167517
2369,212954.02082877007
2370,182829.91964617316
2371,175263.12232236238
2372,198227.6868177338
2373,286846.01721445844
2374,301007.77963753307
2375,253366.80030876948
2376,267407.1500441002
2377,359900.2957152011
2378,144234.17293884468
2379,190338.61298450117
2380,149181.11587739238
2381,174159.77739461817
2382,186031.28655965367
2383,205331.30909542364
2384,238012.2996529465
2385,154788.9858621951
2386,142549.21250262496
2387,136614.31646126075
2388,102899.65917728646
2389,127234.84525774558
2390,156991.70668628815
2391,136062.92019971082
2392,113654.31618117634
2393,151867.08963461258
2394,151011.7822461488
2395,187664.95318978428
2396,151448.69281356432
2397,194092.5232922158
2398,131340.3676307902
2399,58990.080894957726
2400,62788.522507333786
2401,113254.74174696967
2402,140872.8877828973
2403,143054.17139911978
2404,145985.9043331424
2405,154154.38789308257
2406,144170.7268782408
2407,127748.69284692773
2408,143752.8809461693
2409,126773.57136012119
2410,155658.3566575354
2411,122880.79714201744
2412,159121.3705986622
2413,137857.66878252456
2414,139970.8860725467
2415,132488.20067479784
2416,123443.26168516175
2417,129786.3146748851
2418,133181.2802958803
2419,139934.0711341831
2420,129083.43234565051
2421,137882.75782006193
2422,117536.22661010451
2423,135776.94175969056
2424,146327.0879825916
2425,215852.28822230687
2426,116572.8239644157
2427,143860.00637417412
2428,183765.04235623317
2429,115302.1776185797
2430,131896.1044767669
2431,125076.42331665612
2432,142649.66164297756
2433,136105.2719378022
2434,139806.52430212684
2435,146104.15449500378
2436,120151.86664442366
2437,117692.5837423795
2438,131584.18456349685
2439,107602.05499160274
2440,120403.35871462614
2441,91243.01588813923
2442,89069.36783086033
2443,120384.59765616602
2444,132095.564861865
2445,81660.99390162932
2446,141076.60025510818
2447,176199.006937528
2448,130271.01590109507
2449,104612.09241512597
2450,140345.7576180272
2451,129337.23364278578
2452,192580.65439858165
2453,91758.75645673138
2454,114466.98965999695
2455,106297.89514386853
2456,141624.45827863226
2457,135726.77543736255
2458,140538.38715892853
2459,114063.79194089137
2460,139987.18104170944
2461,125240.11613458506
2462,132494.63770828882
2463,126864.57193173826
2464,178455.33672434467
2465,129190.18857751107
2466,129391.11176222874
2467,128541.17682615691
2468,88646.78079323721
2469,86663.96036123023
2470,191968.8822251592
2471,198645.2813378061
2472,156936.3347439631
2473,115678.26887105609
2474,91424.9573473543
2475,208271.6174910347
2476,120225.15128907633
2477,132594.20227606033
2478,152375.62702346902
2479,117901.00399321133
2480,152777.43949072037
2481,139912.45891494397
2482,132091.8012077138
2483,117851.56465588481
2484,133091.59425694987
2485,129313.05278758024
2486,157468.89393433824
2487,192891.92400728358
2488,148785.1058489584
2489,152788.01371061985
2490,152578.42881496478
2491,79391.23301140194
2492,193492.40784901715
2493,144907.9767823909
2494,146886.49595476026
2495,84287.40745219249
2496,230150.17443672175
2497,141730.50901119533
2498,115382.1377287017
2499,84479.383786662
2500,121985.18176448012
2501,139955.08088540682
2502,132756.69995154106
2503,77783.45660185943
2504,170961.4014322479
2505,232026.2243135259
2506,253594.59418557223
2507,277993.0132001194
2508,245619.09187624743
2509,226442.18771906538
2510,210811.09939478294
2511,177944.96694998213
2512,212714.35719372737
2513,216111.4986880939
2514,256215.4320104841
2515,151817.23121536872
2516,183382.7057056696
2517,141759.16611180315
2518,155027.88092124622
2519,236983.9762052121
2520,225587.7486449815
2521,186517.89203909953
2522,212544.7530708497
2523,128089.69968232252
2524,135964.23965920074
2525,142405.92542735854
2526,139374.54075837324
2527,130631.35020407668
2528,129250.58156558414
2529,148957.65419545933
2530,123115.44517216292
2531,257077.4564567348
2532,226313.93471204833
2533,199464.2137280506
2534,223763.60895571293
2535,307014.3730070163
2536,249158.17266764905
2537,226604.03731134703
2538,180802.3190713949
2539,185118.39979055073
2540,179008.76726972547
2541,172362.1993883029
2542,177985.03109393615
2543,132415.46651248884
2544,113001.47073337011
2545,124056.59954940478
2546,116131.37855028208
2547,128719.60274899985
2548,146858.800221732
2549,170545.34040423937
2550,535365.6258366619
2551,143383.98947961477
2552,126850.34953796868
2553,85726.17441439065
2554,90923.66069021574
2555,109301.61463373913
2556,105355.6952851691
2557,112574.32926750957
2558,151664.01014919393
2559,153058.31362443476
2560,142177.18471242167
2561,141794.9572108585
2562,134620.4362056543
2563,135801.7618835971
2564,195363.80833735323
2565,143217.25474435903
2566,176348.40715075846
2567,141718.2963511266
2568,195655.25511851456
2569,206542.0001195329
2570,116316.11126799455
2571,198641.5212871547
2572,139139.9571795423
2573,229886.06887257568
2574,308341.51544091525
2575,127787.2535037982
2576,127869.46936442437
2577,170919.01610516882
2578,83313.52691425479
2579,74984.78513205015
2580,120788.12941499267
2581,123519.22639476004
2582,118078.6249271761
2583,272910.52418393764
2584,167863.24118099242
2585,198156.03323972816
2586,212332.82824315794
2587,173847.8082413189
2588,133381.33265127102
2589,146920.68434679898
2590,190174.81411839474
2591,208513.84302797736
2592,210457.0035142462
2593,229536.7911604958
2594,164043.36118115534
2595,208982.6621406053
2596,302639.117725393
2597,190620.95719672157
2598,293306.1025651402
2599,325058.0143817659
2600,133776.79615352675
2601,157942.5920447916
2602,87029.47283047363
2603,94624.24419734487
2604,87096.82598800524
2605,87201.86448325952
2606,156291.94019540673
2607,198729.33936854696
2608,187402.0993733214
2609,161209.046363573
2610,112480.30344405072
2611,135475.57246095294
2612,148264.5060713349
2613,133842.2494874202
2614,125965.22526674788
2615,153770.15485073914
2616,151970.2674111593
2617,179189.2325710576
2618,198610.73014621425
2619,197748.88454152198
2620,187299.06761240168
2621,173735.34419642226
2622,182639.75918131438
2623,247320.6396688556
2624,315890.73976343893
2625,309027.86302320985
2626,167338.50020098645
2627,155551.32474807478
2628,538222.0035304055
2629,526115.0602048822
2630,390676.63305537245
2631,475718.90687096555
2632,460139.4536859551
2633,307853.8670953816
2634,404014.24856837164
2635,160904.4933042106
2636,174917.63583623627
2637,176257.1521490183
2638,250813.29217069838
2639,187049.50727469134
2640,161698.71704790372
2641,118962.97171697814
2642,195179.3359829855
2643,102224.59140780923
2644,118952.16900368461
2645,103984.14372125288
2646,101426.8251587597
2647,105393.62898519302
2648,144524.30960203364
2649,138920.3810731488
2650,123125.99092444766
2651,141614.47924832528
2652,409739.28371968213
2653,244617.0261021695
2654,249174.8684222426
2655,402011.569595589
2656,312512.63480649766
2657,322459.4299942439
2658,295091.2427722936
2659,309061.7473975678
2660,371531.02894077287
2661,340306.4135608606
2662,388744.493676467
2663,284286.51855189394
2664,277615.7249512814
2665,332588.12021365727
2666,285476.5835150758
2667,167099.37308012074
2668,179632.01609502643
2669,181804.48701002324
2670,265954.62251612754
2671,187157.86682896342
2672,188057.53302640587
2673,199800.21985029188
2674,197062.46720122523
2675,173744.33286338544
2676,187534.4696171559
2677,197120.04724754015
2678,261634.6838625419
2679,291229.0171940461
2680,283779.40825540834
2681,397840.98075494677
2682,329125.4852684989
2683,529454.1610553089
2684,325539.7420467743
2685,326128.29340811993
2686,263754.5612045798
2687,320651.31932958605
2688,195376.72759843816
2689,200022.27088044945
2690,471853.5724141123
2691,202505.6535186118
2692,140190.03499307093
2693,191612.68109082087
2694,140856.1222402746
2695,195244.78175489674
2696,183656.9380212202
2697,192478.2040616786
2698,205689.14268055098
2699,183541.07929349816
2700,161843.4085782075
2701,164562.68829012924
2702,124482.7408919423
2703,125920.63109650905
2704,141081.9254768395
2705,121779.54207145429
2706,119892.4148442087
2707,125072.20349403795
2708,132061.45390340133
2709,106669.38118770331
2710,125470.01579497618
2711,287977.9934228308
2712,380030.3220254184
2713,169482.46644984925
2714,154101.90063929211
2715,174673.76269246056
2716,144266.9318246847
2717,197316.0615192185
2718,228175.5453803661
2719,162138.61155420987
2720,160001.40823380326
2721,147518.1779835524
2722,167990.90276081095
2723,141035.66796926784
2724,137061.43741584447
2725,139688.507086568
2726,152482.0590013
2727,191138.96948777774
2728,181150.28400604476
2729,148880.82313265072
2730,143834.82676547507
2731,126773.7531927974
2732,125909.18815260699
2733,153072.77231954088
2734,153551.4034757295
2735,149381.49263861775
